language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
SYRIAC_2	syc	tooth	1380	43	Sen	11	
ARABIC_QURANIC	arb	tooth	1380	43	sin	11	
ARABIC_LEBANESE	apc	tooth	1380	43	s3n	11	
GEEZ	gez	tooth	1380	43	s3n	11	
TIGRAI	tir	tooth	1380	43	s3ni	11	
AMHARIC_3	amh	tooth	1380	43	t3rs	12	
HARARI_2	har	tooth	1380	43	s3n	11	
MEHRI_2	gdq	tooth	1380	43	mdenyet	13	
JIBBALI	shv	tooth	1380	43	Snin	11	
SOQOTRI_2	sqt	tooth	1380	43	Xale	14	
SIWA	siz	tooth	1380	43	asayn	11	
GHADAMES_2	gha	tooth	1380	43	asin	11	
AHAGGAR	thv	tooth	1380	43	sin3n	11	pl
ZENAGA_2	zen	tooth	1380	43	uks	17	
QABYLE	kab	tooth	1380	43	tuxm3st	18	
HAUSA_3	hau	tooth	1380	43	hakori	19	
BOLEWA	bol	tooth	1380	43	ido	20	
BEJA_2	bej	tooth	1380	43	kos	17	
OROMO	gaz	tooth	1380	43	ilkan	21	
DAHALO_2	dal	tooth	1380	43	kalati	21	
KAFFA	kbr	tooth	1380	43	gaSo	22	
SYRIAC_2	syc	tongue	1205	44	leSan	1	
ARABIC_QURANIC	arb	tongue	1205	44	lisan	1	
ARABIC_LEBANESE	apc	tongue	1205	44	lsen	1	
GEEZ	gez	tongue	1205	44	l3san	1	
TIGRAI	tir	tongue	1205	44	malXas	2	
AMHARIC_3	amh	tongue	1205	44	m3las	2	
HARARI_2	har	tongue	1205	44	%arat	-2	
MEHRI_2	gdq	tongue	1205	44	lSin	1	
JIBBALI	shv	tongue	1205	44	ElSEn	1	
SOQOTRI_2	sqt	tongue	1205	44	leSin	1	
SIWA	siz	tongue	1205	44	il3s	1	
GHADAMES_2	gha	tongue	1205	44	il3s	1	
AHAGGAR	thv	tongue	1205	44	il3s	1	
ZENAGA_2	zen	tongue	1205	44	3Csi	1	
QABYLE	kab	tongue	1205	44	il3s	1	
HAUSA_3	hau	tongue	1205	44	harSe	1	
BOLEWA	bol	tongue	1205	44	lisi	1	
BEJA_2	bej	tongue	1205	44	midala	3	also: mida
OROMO	gaz	tongue	1205	44	araba	4	
DAHALO_2	dal	tongue	1205	44	Xena	5	
KAFFA	kbr	tongue	1205	44	eCiyo	6	
SYRIAC_2	syc	person	683	18	barnaS	82	
ARABIC_QURANIC	arb	person	683	18	insan	82	
ARABIC_LEBANESE	apc	person	683	18	insen	82	
GEEZ	gez	person	683	18	b373si	83	
TIGRAI	tir	person	683	18	sab	84	
AMHARIC_3	amh	person	683	18	s3w	84	
HARARI_2	har	person	683	18	usu7	84	
MEHRI_2	gdq	person	683	18	%n3far	-2	
JIBBALI	shv	person	683	18	%Ensi	-2	
SOQOTRI_2	sqt	person	683	18	Xag	85	
GHADAMES_2	gha	person	683	18	iman	88	
AHAGGAR	thv	person	683	18	y3n	89	
ZENAGA_2	zen	person	683	18	min	88	
QABYLE	kab	person	683	18	%bnadem	-2	
HAUSA_3	hau	person	683	18	mutum	90	
BOLEWA	bol	person	683	18	memu	91	
BEJA_2	bej	person	683	18	ha	92	
OROMO	gaz	person	683	18	nama	93	
DAHALO_2	dal	person	683	18	"guh""o"	94	
KAFFA	kbr	person	683	18	aSo	82	
SYRIAC_2	syc	knee	1371	47	burk	51	
ARABIC_QURANIC	arb	knee	1371	47	rukbat	52	
ARABIC_LEBANESE	apc	knee	1371	47	rikbi	52	
GEEZ	gez	knee	1371	47	b3rk	51	
TIGRAI	tir	knee	1371	47	b3rki	51	
AMHARIC_3	amh	knee	1371	47	%gulb3t	-2	
HARARI_2	har	knee	1371	47	%g3lib	-2	
MEHRI_2	gdq	knee	1371	47	barak	51	
JIBBALI	shv	knee	1371	47	bErk	51	
SOQOTRI_2	sqt	knee	1371	47	bark	51	
SIWA	siz	knee	1371	47	fud	54	
GHADAMES_2	gha	knee	1371	47	uf3d	54	
AHAGGAR	thv	knee	1371	47	afud	54	
ZENAGA_2	zen	knee	1371	47	o7fu	54	
QABYLE	kab	knee	1371	47	agw~3Srir	55	
HAUSA_3	hau	knee	1371	47	gw~iwa	56	
BOLEWA	bol	knee	1371	47	burn	57	
BEJA_2	bej	knee	1371	47	gun	58	also: mb~a
OROMO	gaz	knee	1371	47	jilba	59	
DAHALO_2	dal	knee	1371	47	gili	60	
KAFFA	kbr	knee	1371	47	ango	61	
SYRIAC_2	syc	hand	1277	48	id	72	
ARABIC_QURANIC	arb	hand	1277	48	yad	72	
ARABIC_LEBANESE	apc	hand	1277	48	3d	72	
GEEZ	gez	hand	1277	48	3d	72	
TIGRAI	tir	hand	1277	48	id	72	
AMHARIC_3	amh	hand	1277	48	3Z	72	
HARARI_2	har	hand	1277	48	iji	72	
MEHRI_2	gdq	hand	1277	48	Xayd	72	
JIBBALI	shv	hand	1277	48	ed	72	
SOQOTRI_2	sqt	hand	1277	48	e7ed	72	
SIWA	siz	hand	1277	48	fus	74	
GHADAMES_2	gha	hand	1277	48	uf3s	74	
AHAGGAR	thv	hand	1277	48	afus	74	
ZENAGA_2	zen	hand	1277	48	afuS	74	
QABYLE	kab	hand	1277	48	afus	74	
HAUSA_3	hau	hand	1277	48	hanu	75	
BOLEWA	bol	hand	1277	48	s3ra	76	
BEJA_2	bej	hand	1277	48	ay	77	
OROMO	gaz	hand	1277	48	harka	78	
DAHALO_2	dal	hand	1277	48	dara	79	
KAFFA	kbr	hand	1277	48	kiSo	80	
SYRIAC_2	syc	breast	1402	51	Xady	2	
ARABIC_QURANIC	arb	breast	1402	51	sX~adr	3	
ARABIC_LEBANESE	apc	breast	1402	51	sidr	3	
GEEZ	gez	breast	1402	51	ang3d7a	4	
TIGRAI	tir	breast	1402	51	darat	5	
AMHARIC_3	amh	breast	1402	51	tut	6	
HARARI_2	har	breast	1402	51	tot	6	
MEHRI_2	gdq	breast	1402	51	gowf	7	
JIBBALI	shv	breast	1402	51	toE7	8	
SOQOTRI_2	sqt	breast	1402	51	todi	8	
SIWA	siz	breast	1402	51	ifef	10	
GHADAMES_2	gha	breast	1402	51	admaren	11	
AHAGGAR	thv	breast	1402	51	idmar3n	11	
ZENAGA_2	zen	breast	1402	51	gurgar3n	12	
QABYLE	kab	breast	1402	51	idmar3n	11	
HAUSA_3	hau	breast	1402	51	mama	13	
BOLEWA	bol	breast	1402	51	"w3d""i"	14	
BEJA_2	bej	breast	1402	51	nug	15	also: nugwe
OROMO	gaz	breast	1402	51	qoma	16	
DAHALO_2	dal	breast	1402	51	%!one	-2	
KAFFA	kbr	breast	1402	51	geto	17	
SYRIAC_2	syc	liver	1224	53	kabd	31	
ARABIC_QURANIC	arb	liver	1224	53	kabid	31	
ARABIC_LEBANESE	apc	liver	1224	53	k3bdi	31	
GEEZ	gez	liver	1224	53	kab3d	31	
TIGRAI	tir	liver	1224	53	kabdi	31	
AMHARIC_3	amh	liver	1224	53	gub3t	32	
HARARI_2	har	liver	1224	53	kud	31	
MEHRI_2	gdq	liver	1224	53	Sebdit	31	
JIBBALI	shv	liver	1224	53	Subdet	31	
SOQOTRI_2	sqt	liver	1224	53	Sibde	31	
SIWA	siz	liver	1224	53	ca	35	
GHADAMES_2	gha	liver	1224	53	tusa	35	
AHAGGAR	thv	liver	1224	53	awsa	35	
ZENAGA_2	zen	liver	1224	53	ta7Sa	36	
QABYLE	kab	liver	1224	53	tasa	35	
HAUSA_3	hau	liver	1224	53	hanta	37	
BOLEWA	bol	liver	1224	53	"rub""usu"	38	
BEJA_2	bej	liver	1224	53	se	35	
OROMO	gaz	liver	1224	53	tiru	39	
DAHALO_2	dal	liver	1224	53	mako	40	
KAFFA	kbr	liver	1224	53	qamo	41	
SYRIAC_2	syc	drink	1401	54	Sty	51	
ARABIC_QURANIC	arb	drink	1401	54	Srb	52	
ARABIC_LEBANESE	apc	drink	1401	54	S3r3b	52	
GEEZ	gez	drink	1401	54	sty	51	
TIGRAI	tir	drink	1401	54	sataya	51	
AMHARIC_3	amh	drink	1401	54	%t3ta	-2	
HARARI_2	har	drink	1401	54	sECa	51	
MEHRI_2	gdq	drink	1401	54	hutki	53	
JIBBALI	shv	drink	1401	54	Susi	53	
SOQOTRI_2	sqt	drink	1401	54	re	54	
SIWA	siz	drink	1401	54	su	56	
GHADAMES_2	gha	drink	1401	54	s3w	56	
AHAGGAR	thv	drink	1401	54	3su	56	
ZENAGA_2	zen	drink	1401	54	3Sbi	56	
QABYLE	kab	drink	1401	54	s3w	56	
HAUSA_3	hau	drink	1401	54	Sa	56	
BOLEWA	bol	drink	1401	54	sa	56	
BEJA_2	bej	drink	1401	54	gu7	57	
OROMO	gaz	drink	1401	54	duga	58	
DAHALO_2	dal	drink	1401	54	ma7aw	59	
KAFFA	kbr	drink	1401	54	uC	60	
SYRIAC_2	syc	thou	1215	2	at	91	also: ant
ARABIC_QURANIC	arb	thou	1215	2	anta	91	
ARABIC_LEBANESE	apc	thou	1215	2	int	91	also: int3
GEEZ	gez	thou	1215	2	anta	91	
TIGRAI	tir	thou	1215	2	n3s3ka	92	
AMHARIC_3	amh	thou	1215	2	anta	91	
HARARI_2	har	thou	1215	2	aka	92	
MEHRI_2	gdq	thou	1215	2	hit	93	
JIBBALI	shv	thou	1215	2	hEt	93	
SIWA	siz	thou	1215	2	S3k	92	
GHADAMES_2	gha	thou	1215	2	Seg	92	
AHAGGAR	thv	thou	1215	2	kay	92	
ZENAGA_2	zen	thou	1215	2	kuk	92	
QABYLE	kab	thou	1215	2	k3C	92	
HAUSA_3	hau	thou	1215	2	kai	92	
BOLEWA	bol	thou	1215	2	kai	92	
BEJA_2	bej	thou	1215	2	baruk	92	also: batuk
OROMO	gaz	thou	1215	2	ati	91	
DAHALO_2	dal	thou	1215	2	ata	91	
KAFFA	kbr	thou	1215	2	ne	95	
SYRIAC_2	syc	see	1409	57	Xzy	23	
ARABIC_QURANIC	arb	see	1409	57	r7y	22	
ARABIC_LEBANESE	apc	see	1409	57	Sef	24	
GEEZ	gez	see	1409	57	r7y	22	
TIGRAI	tir	see	1409	57	ra7aya	22	
AMHARIC_3	amh	see	1409	57	aya	23	
HARARI_2	har	see	1409	57	ri7a	22	
MEHRI_2	gdq	see	1409	57	sinuh	25	
JIBBALI	shv	see	1409	57	Sini	25	
SOQOTRI_2	sqt	see	1409	57	Sini	25	
SIWA	siz	see	1409	57	z3r	28	
GHADAMES_2	gha	see	1409	57	el3m	29	also: izelem
AHAGGAR	thv	see	1409	57	3ni	27	
ZENAGA_2	zen	see	1409	57	zar	28	
QABYLE	kab	see	1409	57	wali	30	
HAUSA_3	hau	see	1409	57	gani	31	
BOLEWA	bol	see	1409	57	in	27	
BEJA_2	bej	see	1409	57	erh	32	
OROMO	gaz	see	1409	57	arga	33	
DAHALO_2	dal	see	1409	57	"wah"""	34	
KAFFA	kbr	see	1409	57	beq	35	
SYRIAC_2	syc	hear	1408	58	SmX	91	
ARABIC_QURANIC	arb	hear	1408	58	SmX	91	
ARABIC_LEBANESE	apc	hear	1408	58	s3m3Xa	91	
GEEZ	gez	hear	1408	58	smX	91	
TIGRAI	tir	hear	1408	58	samXe	91	
AMHARIC_3	amh	hear	1408	58	s3ma	91	
HARARI_2	har	hear	1408	58	sEma7a	91	
MEHRI_2	gdq	hear	1408	58	hema	91	
JIBBALI	shv	hear	1408	58	SiX	91	
SOQOTRI_2	sqt	hear	1408	58	hemaX	91	
SIWA	siz	hear	1408	58	s3l	93	
GHADAMES_2	gha	hear	1408	58	3sl	93	
AHAGGAR	thv	hear	1408	58	3s3l	93	
ZENAGA_2	zen	hear	1408	58	gera	94	
QABYLE	kab	hear	1408	58	s3l	93	
HAUSA_3	hau	hear	1408	58	ji	95	
BOLEWA	bol	hear	1408	58	kum	96	
BEJA_2	bej	hear	1408	58	masuw	97	
OROMO	gaz	hear	1408	58	dagaya	98	
DAHALO_2	dal	hear	1408	58	etit	99	
KAFFA	kbr	hear	1408	58	way	10	
SYRIAC_2	syc	bone	1394	31	garm	92	
ARABIC_QURANIC	arb	bone	1394	31	azX~m	91	
ARABIC_LEBANESE	apc	bone	1394	31	XazX~am	91	
GEEZ	gez	bone	1394	31	Xac3m	91	
TIGRAI	tir	bone	1394	31	XasX~mi	91	
AMHARIC_3	amh	bone	1394	31	at3nt~	91	
HARARI_2	har	bone	1394	31	at	91	
MEHRI_2	gdq	bone	1394	31	XaZyZ	93	
JIBBALI	shv	bone	1394	31	XayCeC	93	
SOQOTRI_2	sqt	bone	1394	31	sahlo	94	
SIWA	siz	bone	1394	31	ix3s	95	
GHADAMES_2	gha	bone	1394	31	x3s	95	
AHAGGAR	thv	bone	1394	31	ex3s	95	
ZENAGA_2	zen	bone	1394	31	ici	95	
QABYLE	kab	bone	1394	31	ix3s	95	
HAUSA_3	hau	bone	1394	31	qaSi	95	
BOLEWA	bol	bone	1394	31	us3ki	96	
BEJA_2	bej	bone	1394	31	mi	97	
OROMO	gaz	bone	1394	31	lafe	98	
DAHALO_2	dal	bone	1394	31	%miCo	-2	
KAFFA	kbr	bone	1394	31	SawuSo	99	
SYRIAC_2	syc	die	1494	61	myt	21	
ARABIC_QURANIC	arb	die	1494	61	mwt	21	
ARABIC_LEBANESE	apc	die	1494	61	m3t	21	
GEEZ	gez	die	1494	61	mwt	21	
TIGRAI	tir	die	1494	61	mota	21	
AMHARIC_3	amh	die	1494	61	mot3	21	
HARARI_2	har	die	1494	61	dija	21	
MEHRI_2	gdq	die	1494	61	mot	21	
JIBBALI	shv	die	1494	61	harog	22	
SOQOTRI_2	sqt	die	1494	61	same	23	
SIWA	siz	die	1494	61	imut	21	
GHADAMES_2	gha	die	1494	61	3m3t	21	
AHAGGAR	thv	die	1494	61	3m3t	21	
ZENAGA_2	zen	die	1494	61	3mw~i	21	
QABYLE	kab	die	1494	61	3m3t	21	
HAUSA_3	hau	die	1494	61	mutu	21	
BOLEWA	bol	die	1494	61	mutu	21	
BEJA_2	bej	die	1494	61	yati	24	
OROMO	gaz	die	1494	61	du7a	25	
DAHALO_2	dal	die	1494	61	Za7	25	
KAFFA	kbr	die	1494	61	kit	26	
SYRIAC_2	syc	road (path)	667	85	urX	41	road
ARABIC_QURANIC	arb	road (path)	667	85	tX~ariq	43	road
ARABIC_LEBANESE	apc	road (path)	667	85	darab	44	road
GEEZ	gez	road (path)	667	85	f3not	45	road
TIGRAI	tir	road (path)	667	85	mangadi	46	road
AMHARIC_3	amh	road (path)	667	85	m3ng3d	46	road
HARARI_2	har	road (path)	667	85	%uga	-2	road
MEHRI_2	gdq	road (path)	667	85	Xirum	47	road
JIBBALI	shv	road (path)	667	85	orm	47	road
SOQOTRI_2	sqt	road (path)	667	85	orim	47	road
GHADAMES_2	gha	road (path)	667	85	abrid	50	road
AHAGGAR	thv	road (path)	667	85	abar3qa	51	road
ZENAGA_2	zen	road (path)	667	85	tir3s	52	road
QABYLE	kab	road (path)	667	85	abrid	50	
HAUSA_3	hau	road (path)	667	85	ha5a	53	
BOLEWA	bol	road (path)	667	85	gogo	54	road
BEJA_2	bej	road (path)	667	85	lagi	55	
OROMO	gaz	road (path)	667	85	kara	56	
DAHALO_2	dal	road (path)	667	85	le	57	
KAFFA	kbr	road (path)	667	85	woreto	48	
