language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
KOSORONG	ksr	knee	1371	47	simiN	3	
MINDIK	bmu	knee	1371	47	simin	3	
BURUM	bmu	knee	1371	47	simin	3	
ONO	ons	knee	1371	47	wawet	4	"stem, ""his knee"""
KOMBA	kpf	knee	1371	47	simin	3	"stem, ""his knee"""
SELEPET	spl	knee	1371	47	pawut	5	"stem, ""his knee"""
TIMBE	tim	knee	1371	47	powut	5	"stem, ""his knee"""
NABAK	naf	knee	1371	47	kpet	6	"stem, ""his knee"""
MOMOLILI	mci	knee	1371	47	kpekakpat3	7	?his knee?
KATE	kmg	hand	1277	48	me	1	"stem, ""his hand"""
MAPE_2	mlh	hand	1277	48	me	1	
DEDUA	ded	hand	1277	48	mari	2	"stem, ""his hand"""
HUBE	kgf	hand	1277	48	meri	2	"stem, ""his hand"""
TOBO	tbv	hand	1277	48	moro	2	"stem, ""his hand"""
KOSORONG	ksr	hand	1277	48	borok	3	
MINDIK	bmu	hand	1277	48	cot	4	
BURUM	bmu	hand	1277	48	boro	2	
ONO	ons	hand	1277	48	me	1	"stem, ""his hand"""
KOMBA	kpf	hand	1277	48	bit	5	"stem, ""his hand"""
SELEPET	spl	hand	1277	48	bot	5	"stem, ""his hand"""
TIMBE	tim	hand	1277	48	bot	5	"stem, ""his hand"""
NABAK	naf	hand	1277	48	bet	5	"stem, ""his hand"""
MOMOLILI	mci	hand	1277	48	b3t	5	"stem, ""his hand"""
KATE	kmg	belly	1251	49	bu	1	
MAPE_2	mlh	belly	1251	49	ata	2	
DEDUA	ded	belly	1251	49	kera	3	
HUBE	kgf	belly	1251	49	tomeN	4	
TOBO	tbv	belly	1251	49	kerap	3	
KOSORONG	ksr	belly	1251	49	keri	3	
MINDIK	bmu	belly	1251	49	irip	5	
BURUM	bmu	belly	1251	49	golom	6	
ONO	ons	belly	1251	49	kai	7	
KOMBA	kpf	belly	1251	49	tip	8	
SELEPET	spl	belly	1251	49	tep	8	
TIMBE	tim	belly	1251	49	tep	8	
NABAK	naf	belly	1251	49	tip	8	
MOMOLILI	mci	belly	1251	49	tip	8	
KATE	kmg	neck	1333	50	upe	1	
MAPE_2	mlh	neck	1333	50	upe	1	
DEDUA	ded	neck	1333	50	upe	1	
HUBE	kgf	neck	1333	50	ebasi~gla	2	
TOBO	tbv	neck	1333	50	cel	3	
KOSORONG	ksr	neck	1333	50	are	4	
MINDIK	bmu	neck	1333	50	col	3	
BURUM	bmu	neck	1333	50	col	3	
ONO	ons	neck	1333	50	ebi	1	
KOMBA	kpf	neck	1333	50	godu	5	
SELEPET	spl	neck	1333	50	obe	1	
TIMBE	tim	neck	1333	50	han	6	
NABAK	naf	neck	1333	50	Nande	7	
MOMOLILI	mci	neck	1333	50	andeN	7	
KATE	kmg	breast	1402	51	moN	1	
MAPE_2	mlh	breast	1402	51	moN	1	
DEDUA	ded	breast	1402	51	namu	2	
HUBE	kgf	breast	1402	51	namu	2	
TOBO	tbv	breast	1402	51	namo	2	
KOSORONG	ksr	breast	1402	51	acu	3	
MINDIK	bmu	breast	1402	51	cucu	3	
BURUM	bmu	breast	1402	51	cucu	3	
ONO	ons	breast	1402	51	Namu	2	
KOMBA	kpf	breast	1402	51	nam	2	
SELEPET	spl	breast	1402	51	nam	2	
TIMBE	tim	breast	1402	51	nam	2	
NABAK	naf	breast	1402	51	nam	2	
MOMOLILI	mci	breast	1402	51	nam	2	
KATE	kmg	heart	1223	52	bu hondoN	1	
MAPE_2	mlh	heart	1223	52	maki koruN	2	
DEDUA	ded	heart	1223	52	woso honduN	3	
HUBE	kgf	heart	1223	52	webogokme	4	
TOBO	tbv	heart	1223	52	wel bot	5	
KOSORONG	ksr	heart	1223	52	bakota	6	
MINDIK	bmu	heart	1223	52	wel bot	5	
BURUM	bmu	heart	1223	52	wel bot	5	
ONO	ons	heart	1223	52	kombaNi	7	
KOMBA	kpf	heart	1223	52	kabiam	8	
SELEPET	spl	heart	1223	52	kabiam	8	
TIMBE	tim	heart	1223	52	okot	9	
NABAK	naf	heart	1223	52	gum k3t	10	
MOMOLILI	mci	heart	1223	52	wemb3 k3t	11	
KATE	kmg	eat	1336	55	no	1	
MAPE_2	mlh	eat	1336	55	na	1	
DEDUA	ded	eat	1336	55	ne	1	
HUBE	kgf	eat	1336	55	ne	1	
TOBO	tbv	eat	1336	55	ne	1	
KOSORONG	ksr	eat	1336	55	ne	1	
MINDIK	bmu	eat	1336	55	ne	1	
BURUM	bmu	eat	1336	55	ne	1	
ONO	ons	eat	1336	55	ni	1	
KOMBA	kpf	eat	1336	55	ni	1	
SELEPET	spl	eat	1336	55	ni	1	
TIMBE	tim	eat	1336	55	ni	1	
NABAK	naf	eat	1336	55	ni	1	
MOMOLILI	mci	eat	1336	55	nin	1	
KATE	kmg	bite	1403	56	ki	1	
MAPE_2	mlh	bite	1403	56	ki	1	
DEDUA	ded	bite	1403	56	ki	1	
HUBE	kgf	bite	1403	56	ki	1	
TOBO	tbv	bite	1403	56	ki	1	
KOSORONG	ksr	bite	1403	56	ki	1	
MINDIK	bmu	bite	1403	56	yoho	2	
BURUM	bmu	bite	1403	56	yoho	2	
ONO	ons	bite	1403	56	ki	1	
KOMBA	kpf	bite	1403	56	zihi	2	
SELEPET	spl	bite	1403	56	ihi	2	
TIMBE	tim	bite	1403	56	ihi	2	
NABAK	naf	bite	1403	56	i	2	
MOMOLILI	mci	bite	1403	56	ye	3	
KATE	kmg	see	1409	57	honenu	1	"stem, ""he sees me"""
MAPE_2	mlh	see	1409	57	Nonenu	1	
DEDUA	ded	see	1409	57	nen	2	"stem, ""he sees me"""
HUBE	kgf	see	1409	57	ni	3	"stem, ""he sees me"""
TOBO	tbv	see	1409	57	nen	2	"stem, ""he sees me"""
KOSORONG	ksr	see	1409	57	ni	3	
MINDIK	bmu	see	1409	57	nek	4	
BURUM	bmu	see	1409	57	nek	4	
ONO	ons	see	1409	57	nan	2	"stem, ""he sees me"""
KOMBA	kpf	see	1409	57	nek	4	"stem, ""he sees me"""
SELEPET	spl	see	1409	57	nek	4	"stem, ""he sees me"""
TIMBE	tim	see	1409	57	nek	4	"stem, ""he sees me"""
NABAK	naf	see	1409	57	ni	3	"stem, ""he sees me"""
MOMOLILI	mci	see	1409	57	n3x3i	5	"stem, ""he sees me"""
KATE	kmg	know	1410	59	mana	1	
MAPE_2	mlh	know	1410	59	mane	1	
DEDUA	ded	know	1410	59	negen	2	
HUBE	kgf	know	1410	59	nin	3	
TOBO	tbv	know	1410	59	nin	3	
KOSORONG	ksr	know	1410	59	mo	4	
MINDIK	bmu	know	1410	59	mo	4	
BURUM	bmu	know	1410	59	ma	4	
ONO	ons	know	1410	59	deri	5	
KOMBA	kpf	know	1410	59	naga	6	
SELEPET	spl	know	1410	59	naga	6	
TIMBE	tim	know	1410	59	nogo	6	
NABAK	naf	know	1410	59	noi	7	
MOMOLILI	mci	know	1410	59	niNge	6	
KATE	kmg	sleep	1585	60	fo	1	
MAPE_2	mlh	sleep	1585	60	kp~e	2	
DEDUA	ded	sleep	1585	60	fe	1	
HUBE	kgf	sleep	1585	60	fe	1	
TOBO	tbv	sleep	1585	60	goohe	3	
KOSORONG	ksr	sleep	1585	60	e	1	
MINDIK	bmu	sleep	1585	60	aho	4	
BURUM	bmu	sleep	1585	60	aho	4	
ONO	ons	sleep	1585	60	pa	5	
KOMBA	kpf	sleep	1585	60	zi	6	
SELEPET	spl	sleep	1585	60	i	6	
TIMBE	tim	sleep	1585	60	ye	6	
NABAK	naf	sleep	1585	60	we	7	
MOMOLILI	mci	sleep	1585	60	we	7	
KATE	kmg	die	1494	61	homo	1	"stem, ""he dies"""
MAPE_2	mlh	die	1494	61	kome	1	
DEDUA	ded	die	1494	61	home	1	"stem, ""he dies"""
HUBE	kgf	die	1494	61	humu	1	"stem, ""he dies"""
TOBO	tbv	die	1494	61	komu	1	"stem, ""he dies"""
KOSORONG	ksr	die	1494	61	komu	1	
MINDIK	bmu	die	1494	61	komu	1	
BURUM	bmu	die	1494	61	komu	1	
ONO	ons	die	1494	61	seuki	2	"stem, ""he dies"""
KOMBA	kpf	die	1494	61	mu	3	"stem, ""he dies"""
SELEPET	spl	die	1494	61	mu	3	"stem, ""he dies"""
TIMBE	tim	die	1494	61	mo	3	"stem, ""he dies"""
NABAK	naf	die	1494	61	g3ki	4	"stem, ""he dies"""
MOMOLILI	mci	die	1494	61	g3ki	4	"stem, ""he dies"""
KATE	kmg	come	1446	66	wefu	1	"stem, ""he comes"""
MAPE_2	mlh	come	1446	66	wape	2	
DEDUA	ded	come	1446	66	ere	3	"stem, ""he comes"""
HUBE	kgf	come	1446	66	ere	3	"stem, ""he comes"""
TOBO	tbv	come	1446	66	ka	4	"stem, ""he comes"""
KOSORONG	ksr	come	1446	66	wa	5	
MINDIK	bmu	come	1446	66	ka	4	
BURUM	bmu	come	1446	66	ka	4	
ONO	ons	come	1446	66	sa	6	"stem, ""he comes"""
KOMBA	kpf	come	1446	66	ga	4	"stem, ""he comes"""
SELEPET	spl	come	1446	66	ga	4	"stem, ""he comes"""
TIMBE	tim	come	1446	66	gu	4	"stem, ""he comes"""
NABAK	naf	come	1446	66	kpe	7	"stem, ""he comes"""
MOMOLILI	mci	come	1446	66	ko	8	"stem, ""he comes"""
KATE	kmg	sit	1416	68	Ne	1	
MAPE_2	mlh	sit	1416	68	Ne	1	
DEDUA	ded	sit	1416	68	tak	2	
HUBE	kgf	sit	1416	68	tak	2	
TOBO	tbv	sit	1416	68	ta	2	
KOSORONG	ksr	sit	1416	68	ra	2	
MINDIK	bmu	sit	1416	68	ta	2	
BURUM	bmu	sit	1416	68	ta	2	
ONO	ons	sit	1416	68	meri	3	
KOMBA	kpf	sit	1416	68	ta	2	
SELEPET	spl	sit	1416	68	ta	2	
TIMBE	tim	sit	1416	68	ta	2	
NABAK	naf	sit	1416	68	ta	2	
MOMOLILI	mci	sit	1416	68	ta	2	
KATE	kmg	stand	1442	69	doma	1	
MAPE_2	mlh	stand	1442	69	dimi	1	
DEDUA	ded	stand	1442	69	nan	2	
HUBE	kgf	stand	1442	69	nan	2	
TOBO	tbv	stand	1442	69	nan	2	
KOSORONG	ksr	stand	1442	69	nan	2	
MINDIK	bmu	stand	1442	69	kin	3	
BURUM	bmu	stand	1442	69	kin	3	
ONO	ons	stand	1442	69	okore	4	
KOMBA	kpf	stand	1442	69	kin	3	
SELEPET	spl	stand	1442	69	kin	3	
TIMBE	tim	stand	1442	69	kin	3	
NABAK	naf	stand	1442	69	ta	5	
MOMOLILI	mci	stand	1442	69	ta	5	
KATE	kmg	give	1447	70	nare	1	
MAPE_2	mlh	give	1447	70	nare	1	
DEDUA	ded	give	1447	70	nen	2	
HUBE	kgf	give	1447	70	nen	2	
TOBO	tbv	give	1447	70	nem	2	
KOSORONG	ksr	give	1447	70	non	2	
MINDIK	bmu	give	1447	70	niNgi	3	
BURUM	bmu	give	1447	70	niNgi	3	
ONO	ons	give	1447	70	nin	2	
KOMBA	kpf	give	1447	70	nih	3	
SELEPET	spl	give	1447	70	nihi	3	
TIMBE	tim	give	1447	70	niN	3	
NABAK	naf	give	1447	70	nai	4	
MOMOLILI	mci	give	1447	70	naka	5	
KATE	kmg	say	1458	71	mu	1	
MAPE_2	mlh	say	1458	71	mi	1	
DEDUA	ded	say	1458	71	de	2	
HUBE	kgf	say	1458	71	ce	2	
TOBO	tbv	say	1458	71	ci	2	
KOSORONG	ksr	say	1458	71	co	2	
MINDIK	bmu	say	1458	71	ci	2	
BURUM	bmu	say	1458	71	ci	2	
ONO	ons	say	1458	71	ra	3	
KOMBA	kpf	say	1458	71	s	2	
SELEPET	spl	say	1458	71	y	2	
TIMBE	tim	say	1458	71	ma	4	
NABAK	naf	say	1458	71	cei	2	
MOMOLILI	mci	say	1458	71	c3	2	
KATE	kmg	sun	1343	72	coaN	1	
MAPE_2	mlh	sun	1343	72	wegi	2	
DEDUA	ded	sun	1343	72	wonak	3	
HUBE	kgf	sun	1343	72	kaiwe	4	
TOBO	tbv	sun	1343	72	kaiwe	4	
KOSORONG	ksr	sun	1343	72	weN	5	
MINDIK	bmu	sun	1343	72	wehon	6	
BURUM	bmu	sun	1343	72	welgon	6	
ONO	ons	sun	1343	72	kaiwe	4	
KOMBA	kpf	sun	1343	72	mirosiN	7	
SELEPET	spl	sun	1343	72	dewuto	8	
TIMBE	tim	sun	1343	72	poiap	9	
NABAK	naf	sun	1343	72	k3suk	10	
MOMOLILI	mci	sun	1343	72	k3su	11	
KATE	kmg	moon	1313	73	mosa	1	
MAPE_2	mlh	moon	1313	73	mosa	1	
DEDUA	ded	moon	1313	73	afo	2	
HUBE	kgf	moon	1313	73	komoN	3	
TOBO	tbv	moon	1313	73	kombol	3	
KOSORONG	ksr	moon	1313	73	koiN	4	
MINDIK	bmu	moon	1313	73	kaiN	4	
BURUM	bmu	moon	1313	73	kain	4	
ONO	ons	moon	1313	73	meso	1	
KOMBA	kpf	moon	1313	73	kain	4	
SELEPET	spl	moon	1313	73	emesenNe	5	
TIMBE	tim	moon	1313	73	dewuto hodohon gotNe	6	
NABAK	naf	moon	1313	73	eyoNge	7	
MOMOLILI	mci	moon	1313	73	3yoNga	7	
KATE	kmg	star	1430	74	bopiN	1	
MAPE_2	mlh	star	1430	74	bopiN	1	
DEDUA	ded	star	1430	74	bopiN	1	
HUBE	kgf	star	1430	74	sikiru	2	
TOBO	tbv	star	1430	74	sekelo	2	
KOSORONG	ksr	star	1430	74	seNgeleu	2	
MINDIK	bmu	star	1430	74	seNgelau	2	
BURUM	bmu	star	1430	74	seNgelau	2	
ONO	ons	star	1430	74	serekiN	3	
KOMBA	kpf	star	1430	74	segelak	2	
SELEPET	spl	star	1430	74	petu	4	
TIMBE	tim	star	1430	74	pituN	4	
NABAK	naf	star	1430	74	wenzim	5	
MOMOLILI	mci	star	1430	74	c3m3rinc~3	6	
KATE	kmg	water	948	75	opo	1	
MAPE_2	mlh	water	948	75	owu	2	
DEDUA	ded	water	948	75	doku	3	
HUBE	kgf	water	948	75	doku	3	
TOBO	tbv	water	948	75	duku	3	
KOSORONG	ksr	water	948	75	apuk	4	
MINDIK	bmu	water	948	75	ou	2	
BURUM	bmu	water	948	75	ou	2	
ONO	ons	water	948	75	doku	3	
KOMBA	kpf	water	948	75	to	5	
SELEPET	spl	water	948	75	to	5	
TIMBE	tim	water	948	75	tu	5	
NABAK	naf	water	948	75	tu	5	
MOMOLILI	mci	water	948	75	tu	5	
KATE	kmg	rain	658	76	hoe	1	
MAPE_2	mlh	rain	658	76	kue	1	
DEDUA	ded	rain	658	76	kia	1	
HUBE	kgf	rain	658	76	kia	1	
TOBO	tbv	rain	658	76	kia	1	
KOSORONG	ksr	rain	658	76	koN	2	
MINDIK	bmu	rain	658	76	kie	1	
BURUM	bmu	rain	658	76	kie	1	
ONO	ons	rain	658	76	koia	1	
KOMBA	kpf	rain	658	76	map	3	
SELEPET	spl	rain	658	76	gelok	4	
TIMBE	tim	rain	658	76	tonok	5	
NABAK	naf	rain	658	76	map	3	
MOMOLILI	mci	rain	658	76	ma	3	
KATE	kmg	stone	857	77	kp~ono	1	
MAPE_2	mlh	stone	857	77	kok	2	
DEDUA	ded	stone	857	77	hok	2	
HUBE	kgf	stone	857	77	gokmea	3	
TOBO	tbv	stone	857	77	baNa	4	
KOSORONG	ksr	stone	857	77	camok	5	
MINDIK	bmu	stone	857	77	kot	6	
BURUM	bmu	stone	857	77	kot	6	
ONO	ons	stone	857	77	wesi	7	
KOMBA	kpf	stone	857	77	kot	6	
SELEPET	spl	stone	857	77	kot	6	
TIMBE	tim	stone	857	77	kot	6	
NABAK	naf	stone	857	77	nanc~3N	8	
MOMOLILI	mci	stone	857	77	nanc~a	8	
KATE	kmg	sand	671	78	moNgeN	1	
MAPE_2	mlh	sand	671	78	mageN	1	
DEDUA	ded	sand	671	78	moNgeN	1	
HUBE	kgf	sand	671	78	sakesa	2	
TOBO	tbv	sand	671	78	sak	2	
KOSORONG	ksr	sand	671	78	sakasiN	2	
MINDIK	bmu	sand	671	78	sakosiN	2	
BURUM	bmu	sand	671	78	sak	2	
ONO	ons	sand	671	78	gb~alak	3	
KOMBA	kpf	sand	671	78	sak	2	
SELEPET	spl	sand	671	78	sak	2	
TIMBE	tim	sand	671	78	sak	2	
NABAK	naf	sand	671	78	gambibit	4	
MOMOLILI	mci	sand	671	78	gaNa	5	
KATE	kmg	earth	1228	79	moreN	1	
MAPE_2	mlh	earth	1228	79	moreN	1	
DEDUA	ded	earth	1228	79	baNek	2	
HUBE	kgf	earth	1228	79	baek	2	
TOBO	tbv	earth	1228	79	bait	2	
KOSORONG	ksr	earth	1228	79	namok	3	
MINDIK	bmu	earth	1228	79	baloN	4	
BURUM	bmu	earth	1228	79	golme	5	
ONO	ons	earth	1228	79	kepe	6	
KOMBA	kpf	earth	1228	79	an	7	
SELEPET	spl	earth	1228	79	hon	7	
TIMBE	tim	earth	1228	79	hon	7	
NABAK	naf	earth	1228	79	misat	8	
MOMOLILI	mci	earth	1228	79	misa	8	
KATE	kmg	cloud	1489	80	karora7	1	
MAPE_2	mlh	cloud	1489	80	goweN	2	
DEDUA	ded	cloud	1489	80	kurumeN	3	
HUBE	kgf	cloud	1489	80	hosesu	4	
TOBO	tbv	cloud	1489	80	kosu	4	
KOSORONG	ksr	cloud	1489	80	kosuk	4	
MINDIK	bmu	cloud	1489	80	kousu	4	
BURUM	bmu	cloud	1489	80	kousu	4	
ONO	ons	cloud	1489	80	kezoN	5	
KOMBA	kpf	cloud	1489	80	sasa	6	
SELEPET	spl	cloud	1489	80	elem	7	
TIMBE	tim	cloud	1489	80	hamadat	8	
NABAK	naf	cloud	1489	80	canca	9	
MOMOLILI	mci	cloud	1489	80	kumbu	10	
KATE	kmg	smoke	778	81	hoso7	1	
MAPE_2	mlh	smoke	778	81	kosok	1	
DEDUA	ded	smoke	778	81	husuk	1	
HUBE	kgf	smoke	778	81	hofak	1	
TOBO	tbv	smoke	778	81	kasak	1	
KOSORONG	ksr	smoke	778	81	kasok	1	
MINDIK	bmu	smoke	778	81	kowak	1	
BURUM	bmu	smoke	778	81	kasak	1	
ONO	ons	smoke	778	81	Naup	2	
KOMBA	kpf	smoke	778	81	mudo	3	
SELEPET	spl	smoke	778	81	utun	4	
TIMBE	tim	smoke	778	81	dowok	5	
NABAK	naf	smoke	778	81	k3s3k	1	
MOMOLILI	mci	smoke	778	81	k3s3	1	
KATE	kmg	ash	646	83	cafe	1	
MAPE_2	mlh	ash	646	83	cafe	1	
DEDUA	ded	ash	646	83	hama	2	
HUBE	kgf	ash	646	83	homa	2	
TOBO	tbv	ash	646	83	kama	2	
KOSORONG	ksr	ash	646	83	tok	3	
MINDIK	bmu	ash	646	83	kau	4	
BURUM	bmu	ash	646	83	kau	4	
ONO	ons	ash	646	83	kau	4	
KOMBA	kpf	ash	646	83	kau	4	
SELEPET	spl	ash	646	83	kou	4	
TIMBE	tim	ash	646	83	kau	4	
NABAK	naf	ash	646	83	kou	4	
MOMOLILI	mci	ash	646	83	cita	5	
KATE	kmg	burn	2102	84	ca	1	
MAPE_2	mlh	burn	2102	84	ca	1	
DEDUA	ded	burn	2102	84	ca	1	
HUBE	kgf	burn	2102	84	ce	1	
TOBO	tbv	burn	2102	84	ce	1	
KOSORONG	ksr	burn	2102	84	ce	1	
MINDIK	bmu	burn	2102	84	ce	1	
BURUM	bmu	burn	2102	84	ce	1	
ONO	ons	burn	2102	84	ci	1	
KOMBA	kpf	burn	2102	84	si	1	
SELEPET	spl	burn	2102	84	si	1	
TIMBE	tim	burn	2102	84	o	2	
NABAK	naf	burn	2102	84	ci	1	
MOMOLILI	mci	burn	2102	84	ci	1	
KATE	kmg	road	667	85	hata	1	
MAPE_2	mlh	road	667	85	kari	2	
DEDUA	ded	road	667	85	siN	3	
HUBE	kgf	road	667	85	hena	4	
TOBO	tbv	road	667	85	kona	4	
KOSORONG	ksr	road	667	85	kanak	4	
MINDIK	bmu	road	667	85	kona	4	
BURUM	bmu	road	667	85	kona	4	
ONO	ons	road	667	85	numa	5	
KOMBA	kpf	road	667	85	motop	6	
SELEPET	spl	road	667	85	giop	7	
TIMBE	tim	road	667	85	dop	8	
NABAK	naf	road	667	85	set	9	
MOMOLILI	mci	road	667	85	k3	4	
KATE	kmg	mountain	639	86	tiki	1	
MAPE_2	mlh	mountain	639	86	tiki	1	
DEDUA	ded	mountain	639	86	tiki	1	
HUBE	kgf	mountain	639	86	boNa	2	
TOBO	tbv	mountain	639	86	bohoNa	2	
KOSORONG	ksr	mountain	639	86	baNa	2	
MINDIK	bmu	mountain	639	86	kunduNi	3	
BURUM	bmu	mountain	639	86	kunduNi	3	
ONO	ons	mountain	639	86	bonaga	2	
KOMBA	kpf	mountain	639	86	kakNa	4	
SELEPET	spl	mountain	639	86	giboNe	5	
TIMBE	tim	mountain	639	86	giboNe	5	
NABAK	naf	mountain	639	86	kal3N	6	
MOMOLILI	mci	mountain	639	86	kalaN	6	
KATE	kmg	red	156	87	boboroN	1	
MAPE_2	mlh	red	156	87	boboroN	1	
DEDUA	ded	red	156	87	sak sak	2	
HUBE	kgf	red	156	87	pesia	3	
TOBO	tbv	red	156	87	posoha	3	
KOSORONG	ksr	red	156	87	osoga	4	
MINDIK	bmu	red	156	87	posikNi	3	
BURUM	bmu	red	156	87	pisikNi	3	
ONO	ons	red	156	87	weNemka	5	
KOMBA	kpf	red	156	87	kuriN	6	
SELEPET	spl	red	156	87	kuriN	6	
TIMBE	tim	red	156	87	gilomNe	7	
NABAK	naf	red	156	87	Nam3N	8	
MOMOLILI	mci	red	156	87	kukN	9	
KATE	kmg	green	1425	88	oroNbori7	1	
MAPE_2	mlh	green	1425	88	buge	2	
DEDUA	ded	green	1425	88	oroNborik	1	
HUBE	kgf	green	1425	88	gerik meria	3	
TOBO	tbv	green	1425	88	asoNa	4	
KOSORONG	ksr	green	1425	88	asoN asoN	4	
MINDIK	bmu	green	1425	88	toNgon toNgon	5	
BURUM	bmu	green	1425	88	gorokNi	6	
ONO	ons	green	1425	88	wisika	7	
KOMBA	kpf	green	1425	88	wohon wohon	8	
SELEPET	spl	green	1425	88	golo	9	
TIMBE	tim	green	1425	88	golo	9	
NABAK	naf	green	1425	88	araN3N	10	
MOMOLILI	mci	green	1425	88	kokN	11	
KATE	kmg	yellow	1424	89	boNeNne	1	
MAPE_2	mlh	yellow	1424	89	boboNeN	1	
DEDUA	ded	yellow	1424	89	cagea	2	
HUBE	kgf	yellow	1424	89	gb~aok gb~aok	3	
TOBO	tbv	yellow	1424	89	gb~aot gb~aot	3	
KOSORONG	ksr	yellow	1424	89	gogokota	4	
MINDIK	bmu	yellow	1424	89	gibaNi	5	
BURUM	bmu	yellow	1424	89	gohotNi	4	
ONO	ons	yellow	1424	89	yaNaike	6	
KOMBA	kpf	yellow	1424	89	gibaN gibaN	7	
SELEPET	spl	yellow	1424	89	gibaN	7	
TIMBE	tim	yellow	1424	89	gibaN	7	
NABAK	naf	yellow	1424	89	araraN	8	
MOMOLILI	mci	yellow	1424	89	alaN	8	
KATE	kmg	white	1335	90	kp~aN kp~aN	1	
MAPE_2	mlh	white	1335	90	kp~aN kp~aN	1	
DEDUA	ded	white	1335	90	koNak	2	
HUBE	kgf	white	1335	90	rarak	3	
TOBO	tbv	white	1335	90	lalap	3	
KOSORONG	ksr	white	1335	90	tataNkota	4	
MINDIK	bmu	white	1335	90	toatNi	5	
BURUM	bmu	white	1335	90	tuatNi	5	
ONO	ons	white	1335	90	libeka	6	
KOMBA	kpf	white	1335	90	kau kau	7	
SELEPET	spl	white	1335	90	kaok	7	
TIMBE	tim	white	1335	90	kau	7	
NABAK	naf	white	1335	90	satn3N	8	
MOMOLILI	mci	white	1335	90	sagatn	8	
KATE	kmg	black	163	91	gogopo7	1	
MAPE_2	mlh	black	163	91	gogowuk	1	
DEDUA	ded	black	163	91	cacu	2	
HUBE	kgf	black	163	91	capera	3	
TOBO	tbv	black	163	91	capala	3	
KOSORONG	ksr	black	163	91	incaNa	4	
MINDIK	bmu	black	163	91	incaNi	4	
BURUM	bmu	black	163	91	towuNi	5	
ONO	ons	black	163	91	dika	6	
KOMBA	kpf	black	163	91	sumun sumun	7	
SELEPET	spl	black	163	91	heleN	8	
TIMBE	tim	black	163	91	heleN	8	
NABAK	naf	black	163	91	sopm3N	9	
MOMOLILI	mci	black	163	91	s3mbopm	10	
KATE	kmg	night	1233	92	Nafe	1	
MAPE_2	mlh	night	1233	92	uwu	2	
DEDUA	ded	night	1233	92	tofonak	3	
HUBE	kgf	night	1233	92	siNi	4	
TOBO	tbv	night	1233	92	siNiaha	4	
KOSORONG	ksr	night	1233	92	ketek	5	
MINDIK	bmu	night	1233	92	suNgem	6	
BURUM	bmu	night	1233	92	suNgem	6	
ONO	ons	night	1233	92	ruwo	7	
KOMBA	kpf	night	1233	92	Natik	8	
SELEPET	spl	night	1233	92	omoN	9	
TIMBE	tim	night	1233	92	hadok	10	
NABAK	naf	night	1233	92	t3mb~uyat	11	
MOMOLILI	mci	night	1233	92	mimb~a	12	
KATE	kmg	hot	1286	93	co7	1	
MAPE_2	mlh	hot	1286	93	foro	2	
DEDUA	ded	hot	1286	93	gerek	3	
HUBE	kgf	hot	1286	93	gerik	3	
TOBO	tbv	hot	1286	93	girua	3	
KOSORONG	ksr	hot	1286	93	gerek	3	
MINDIK	bmu	hot	1286	93	konop	4	
BURUM	bmu	hot	1286	93	kondop	4	
ONO	ons	hot	1286	93	gerep	3	
KOMBA	kpf	hot	1286	93	korop	4	
SELEPET	spl	hot	1286	93	kolop	4	
TIMBE	tim	hot	1286	93	kolop	4	
NABAK	naf	hot	1286	93	tecin	5	
MOMOLILI	mci	hot	1286	93	teci	5	
KATE	kmg	cold	1287	94	moteNne	1	
MAPE_2	mlh	cold	1287	94	moteNne	1	
DEDUA	ded	cold	1287	94	moteNa	1	
HUBE	kgf	cold	1287	94	sageNa	2	
TOBO	tbv	cold	1287	94	saNgeN	2	
KOSORONG	ksr	cold	1287	94	oloNa	3	
MINDIK	bmu	cold	1287	94	hamotNi	4	
BURUM	bmu	cold	1287	94	ciNim	5	
ONO	ons	cold	1287	94	momoine	6	
KOMBA	kpf	cold	1287	94	poteN	7	
SELEPET	spl	cold	1287	94	bolopNe	8	
TIMBE	tim	cold	1287	94	bolopNe	8	
NABAK	naf	cold	1287	94	bakN3N	9	
MOMOLILI	mci	cold	1287	94	tak3N	10	
KATE	kmg	full	1429	95	fuse	1	"stem, ""it is full"""
MAPE_2	mlh	full	1429	95	fuse	1	
DEDUA	ded	full	1429	95	wake	2	"stem, ""it is full"""
HUBE	kgf	full	1429	95	koia kp~e	3	"""it is full"""
TOBO	tbv	full	1429	95	koia kp~e	3	"""it is full"""
KOSORONG	ksr	full	1429	95	sa kp~e	4	
MINDIK	bmu	full	1429	95	koko kp~e	5	
BURUM	bmu	full	1429	95	kokolak kp~e	5	
ONO	ons	full	1429	95	weTgi	6	"stem, ""it is full"""
KOMBA	kpf	full	1429	95	pik	7	"stem, ""it is full"""
SELEPET	spl	full	1429	95	pik	7	"stem, ""it is full"""
TIMBE	tim	full	1429	95	pik	7	"stem, ""it is full"""
NABAK	naf	full	1429	95	cece kpe	8	"""it is full"""
MOMOLILI	mci	full	1429	95	c3c3 ko	8	"stem, ""it is full"""
KATE	kmg	new	1231	96	gb~orine	1	
MAPE_2	mlh	new	1231	96	gb~oine	1	
DEDUA	ded	new	1231	96	gb~oria	1	
HUBE	kgf	new	1231	96	gb~eria	1	
TOBO	tbv	new	1231	96	gb~ilik	1	
KOSORONG	ksr	new	1231	96	gb~ilia	1	
MINDIK	bmu	new	1231	96	dolokNi	2	
